 Current-A, Current-B, Current-C
3.0769,2.0147,2.3529
3.0769,2.0147,2.3529
3.0769,2.0147,2.3529
3.0769,2.0147,2.3529
3.0769,2.0147,2.3529
3.0769,2.0147,2.3529
3.0769,2.0147,2.3529
3.0769,2.0147,2.3529
3.0769,2.0147,2.3529
3.0769,2.0147,2.3529
3.0769,2.0147,2.3529
3.0562,2.1111,2.2943
3.0562,2.1111,2.2943
3.0562,2.1111,2.2943
3.0562,2.1111,2.2943
3.0562,2.1111,2.2943
3.0562,2.1111,2.2943
3.0562,2.1111,2.2943
3.0562,2.1111,2.2943
3.0562,2.1111,2.2943
3.0562,2.1111,2.2943
3.0562,2.1111,2.2943
3.0562,2.1111,2.2943
3.0562,2.1111,2.2943
3.0562,2.1111,2.2943
3.0562,2.1111,2.2943
3.0562,2.1111,2.2943
3.0562,2.1111,2.2943
3.0562,2.1111,2.2943
3.0562,2.1111,2.2943
3.0562,2.1111,2.2943
3.0562,2.1111,2.2943
3.0562,2.1111,2.2943
3.0562,2.1111,2.2943
3.0562,2.1111,2.2943
3.0562,2.1111,2.2943
3.0562,2.1111,2.2943
3.0562,2.1111,2.2943
3.0562,2.1111,2.2943
3.0562,2.1111,2.2943
3.0562,2.1111,2.2943
3.0562,2.1111,2.2943
3.0562,2.1111,2.2943
3.0562,2.1111,2.2943
3.0562,2.1111,2.2943
3.0562,2.1111,2.2943
3.0562,2.1111,2.2943
3.0562,2.1111,2.2943
3.0562,2.1111,2.2943
3.0562,2.1111,2.2943
